detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E34 - Power x To x Avenge.mkv,,,episode,imdb://tt2677562,,skipped,Hunter x Hunter – Season 1 – Power x To x Avenge!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E35 - The x True x Pass.mkv,,,episode,imdb://tt2677566,,skipped,Hunter x Hunter – Season 1 – The x True x Pass
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E36 - A Big Debt x And x A Small Kick.mkv,,,episode,imdb://tt2677570,,skipped,Hunter x Hunter – Season 1 – A Big Debt x And x A Small Kick!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E37 - Ging x And x Gon.mkv,,,episode,imdb://tt2856262,,skipped,Hunter x Hunter – Season 1 – Ging x And x Gon!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E38 - Reply x From x Dad.mkv,,,episode,imdb://tt2856270,,skipped,Hunter x Hunter – Season 1 – Reply x From x Dad!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E39 - Wish x And x Promise.mkv,,,episode,imdb://tt3068244,,skipped,Hunter x Hunter – Season 1 – Wish x And x Promise!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E40 - Nen x Users x Unite.mkv,,,episode,imdb://tt3068264,,skipped,Hunter x Hunter – Season 1 – Nen x Users x Unite?
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E41 - Gathering x Of x Heroes.mkv,,,episode,imdb://tt3068248,,skipped,Hunter x Hunter – Season 1 – Gathering x Of x Heroes!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E42 - Defend x and x Attack.mkv,,,episode,imdb://tt3068236,,skipped,Hunter x Hunter – Season 1 – Defend x and x Attack!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E43 - A x Shocking x Tragedy.mkv,,,episode,imdb://tt3068282,,skipped,Hunter x Hunter – Season 1 – A x Shocking x Tragedy!
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E44 - Buildup x To A x Fierce Battle.mkv,,,episode,imdb://tt3344590,,skipped,Hunter x Hunter – Season 1 – Buildup x To A x Fierce Battle
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E45 - Restraint x And x Vow.mkv,,,episode,imdb://tt3344592,,skipped,Hunter x Hunter – Season 1 – Restraint x And x Vow
media directory does not exist,0,F:\MediaStack\data\media\tv\Hunter x Hunter (2011)\Season 01\Hunter x Hunter (2011) - S01E46 - Chasing x and x Waiting.mkv,,,episode,imdb://tt3344598,,skipped,Hunter x Hunter – Season 1 – Chasing x and x Waiting
