detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E04 - Carol of the Bells.Clean.mkv,,,episode,imdb://tt14968638,,unmatched,Ted Lasso – Season 2 – Carol of the Bells
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E05 - Rainbow.Clean.mkv,,,episode,imdb://tt14968642,,unmatched,Ted Lasso – Season 2 – Rainbow
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E06 - The Signal.Clean.mkv,,,episode,imdb://tt14968644,,unmatched,Ted Lasso – Season 2 – The Signal
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E07 - Headspace.Clean.mkv,,,episode,imdb://tt14968648,,unmatched,Ted Lasso – Season 2 – Headspace
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E08 - Man City.Clean.mkv,,,episode,imdb://tt14968654,,unmatched,Ted Lasso – Season 2 – Man City
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E09 - Beard After Hours.Clean.mkv,,,episode,imdb://tt14968652,,unmatched,Ted Lasso – Season 2 – Beard After Hours
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E10 - No Weddings and a Funeral.Clean.mkv,,,episode,imdb://tt14968656,,unmatched,Ted Lasso – Season 2 – No Weddings and a Funeral
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E11 - Midnight Train to Royston.Clean.mkv,,,episode,imdb://tt14968660,,unmatched,Ted Lasso – Season 2 – Midnight Train to Royston
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 02\Ted Lasso - S02E12 - Inverting the Pyramid of Success.Clean.mkv,,,episode,imdb://tt14968664,,unmatched,Ted Lasso – Season 2 – Inverting the Pyramid of Success
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E01 - Smells Like Mean Spirit.Clean.mkv,,,episode,imdb://tt13362962,,unmatched,Ted Lasso – Season 3 – Smells Like Mean Spirit
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E02 - (I Don’t Want to Go to) Chelsea.Clean.mkv,,,episode,imdb://tt19655878,,unmatched,Ted Lasso – Season 3 – (I Don't Want to Go to) Chelsea
missing episode match metadata,0,F:\MediaStack\data\media\tv\Ted Lasso\Season 03\Ted Lasso - S03E03 - 4-5-1.Clean.mkv,,,episode,imdb://tt19655880,,unmatched,Ted Lasso – Season 3 – 4-5-1
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E02 - Time Travel Paranoia.mkv,,,episode,imdb://tt2055380,,unmatched,Steins;Gate – Season 1 – Time Travel Paranoia
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E03 - Parallel Process Paranoia.mkv,,,episode,imdb://tt2055378,,unmatched,Steins;Gate – Season 1 – Parallel World Paranoia
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E04 - Interpreter Rendezvous.mkv,,,episode,imdb://tt2055377,,unmatched,Steins;Gate – Season 1 – Interpreter Rendezvous
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E05 - Starmine Rendezvous.mkv,,,episode,imdb://tt2055379,,unmatched,Steins;Gate – Season 1 – Starmine Rendezvous
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E06 - Butterfly Effect's Divergence.mkv,,,episode,imdb://tt2054519,,unmatched,Steins;Gate – Season 1 – Butterfly Effect's Divergence
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E07 - Divergence Singularity.mkv,,,episode,imdb://tt2156191,,unmatched,Steins;Gate – Season 1 – Divergence Singularity
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E08 - Chaos Theory Homeostasis I.mkv,,,episode,imdb://tt2161049,,unmatched,Steins;Gate – Season 1 – Chaos Theory Homeostasis I
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E09 - Chaos Theory Homeostasis II.mkv,,,episode,imdb://tt2161051,,unmatched,Steins;Gate – Season 1 – Chaos Theory Homeostasis II
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E10 - Chaos Theory Homeostasis III.mkv,,,episode,imdb://tt2156189,,unmatched,Steins;Gate – Season 1 – Chaos Theory Homeostasis III
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E11 - Dogma in Event Horizon.mkv,,,episode,imdb://tt2157965,,unmatched,Steins;Gate – Season 1 – Dogma in Event Horizon
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E12 - Dogma in Ergosphere.mkv,,,episode,imdb://tt2157963,,unmatched,Steins;Gate – Season 1 – Dogma in Ergosphere
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E13 - Metaphysics Necrosis.mkv,,,episode,imdb://tt2156199,,unmatched,Steins;Gate – Season 1 – Metaphysics Necrosis
missing episode match metadata,0,F:\MediaStack\data\media\tv\Steins;Gate\Season 01\Steins;Gate - S01E14 - Physically Necrosis.mkv,,,episode,imdb://tt2157969,,unmatched,Steins;Gate – Season 1 – Physically Necrosis
